tiempo;Costo;PrecioOfertaProm;NroTipoOfertas;Marca;CantOfertas;MaxDescuento%;minDescuento%;FactordeDescuentos;FlagCampana;TieneUbicacionEspecifica;UnidadesDemandas
05/05/2013;22.43;126;1;A;1;0.724137931;0;0;0;0;107
06/05/2013;56.18;89;1;B;2;0.511494253;0;0;0;0;1030
07/05/2013;37.43;79;1;B;1;0.5;0;0;0;0;1423
08/05/2013;25.46;37.9;1;A;1;0.653448276;0;0;0;0;572
09/05/2013;27.68;14.9;1;B;1;0.513793103;0;0;0;0;1103
10/05/2013;37.43;34;2;C;2;0.648333333;0;0;0;0;5687
11/05/2013;40.43;31.9;1;B;1;0.664583333;0;0;0;0;1148
12/05/2013;26.93;50.95;2;B;1;0.647058824;0.351960784;0.227739331;0;0;2956
13/05/2013;13.8;25.9;2;D;1;0.5875;0.3375;0.19828125;0;0;17273
14/05/2013;12.71;16.9;1;C;1;0.497058824;0;0;0;0;8843
15/05/2013;44.93;99;1;A;1;0.707142857;0;0;0;0;224
16/05/2013;69.71;17.9;1;B;1;0.639285714;0;0;0;0;3816
17/05/2013;47.18;49.9;1;A;1;0.665333333;0;0;0;0;449
18/05/2013;10.8;14.9;1;B;1;0.532142857;0;0;0;0;1431
19/05/2013;17.93;19.9;1;B;1;0.710714286;0;0;0;0;2034
20/05/2013;93.0;26.9;2;D;1;0.623214286;0.3375;0.210334821;0;0;16826
21/05/2013;74.3;28.9;1;C;1;0.507017544;0;0;0;0;9042
22/05/2013;10.8;21.9;1;A;1;0.486666667;0;0;0;0;251
23/05/2013;40.43;85;1;B;1;0.5;0;0;0;0;1444
24/05/2013;93.0;49.9;1;A;1;0.693055556;0;0;0;0;519
25/05/2013;26.18;35.9;1;A;1;0.664814815;0;0;0;0;512
26/05/2013;21.68;28.4;2;D;1;0.601724138;0.377586207;0.227202735;0;0;12993
27/05/2013;25.43;79.9;1;B;1;0.547260274;0;0;0;0;1274
28/05/2013;22.43;102;1;A;1;0.671052632;0;0;0;0;60
29/05/2013;17.18;38.9;1;A;1;0.659322034;0;0;0;0;949
30/05/2013;22.43;109;1;A;1;0.717105263;0;0;0;0;256
31/05/2013;27.68;107;1;A;2;0.703947368;0;0;0;0;86
01/06/2013;29.21;29.9;1;B;1;0.498333333;0;0;0;0;4938
02/06/2013;74.93;37.45;1;B;1;0.499333333;0;0;0;0;1032
03/06/2013;22.46;22.9;1;A;1;0.636111111;0;0;0;0;282
04/06/2013;27.68;13.9;1;C;1;0.479310345;0;0;0;0;6312
05/06/2013;27.68;27.9;1;D;1;0.489473684;0;0;0;0;10124
06/06/2013;58.43;32.9;1;B;1;0.506153846;0;0;0;0;2077
07/06/2013;82.5;34.9;1;C;1;0.498571429;0;0;0;0;5060
08/06/2013;52.43;29.9;2;C;1;0.647368421;0.401754386;0.260083102;0;0;7482
09/06/2013;24.14;18.4;2;B;1;0.636111111;0.386111111;0.245609568;0;0;4246
10/06/2013;46.1;75.9;1;A;1;0.519863014;0;0;0;0;435
11/06/2013;22.43;29.9;1;A;1;0.65;0;0;0;0;883
12/06/2013;93.0;34.9;1;B;1;0.612280702;0;0;0;0;1736
13/06/2013;37.43;124;1;A;1;0.696629213;0;0;0;0;47
14/06/2013;39.68;51.9;1;A;1;0.64875;0;0;0;0;702
15/06/2013;70.43;39.9;1;D;1;0.486585366;0;0;0;0;17034
16/06/2013;26.18;129;1;A;1;0.678947368;0;0;0;0;135
17/06/2013;40.43;61.4;2;D;1;0.649166667;0.374166667;0.242896528;0;0;18611
18/06/2013;16.43;32.9;1;B;1;0.632692308;0;0;0;0;2600
19/06/2013;12.71;59.9;1;B;1;0.688505747;0;0;0;0;1671
20/06/2013;66.8;134.9;1;A;1;0.729189189;0;0;0;0;52
21/06/2013;56.3;19.9;1;B;1;0.432608696;0;0;0;0;3899
22/06/2013;13.8;32;2;B;2;0.618965517;0;0;0;0;4676
23/06/2013;29.21;92.95;2;B;1;0.7;0.393529412;0.275470588;0;0;3086
24/06/2013;93.8;99.9;1;A;1;0.713571429;0;0;0;0;157
25/06/2013;46.1;49.9;1;A;1;0.489215686;0;0;0;0;605
26/06/2013;74.93;34.9;1;A;1;0.646296296;0;0;0;0;518
27/06/2013;39.68;31.9;1;A;1;0.664583333;0;0;0;0;645
28/06/2013;29.93;31.9;1;B;1;0.455714286;0;0;0;0;4973
29/06/2013;35.18;17.9;1;B;1;0.639285714;0;0;0;0;4302
30/06/2013;13.8;78.9;2;B;1;0.609146341;0.35304878;0.215058373;0;0;2068
01/07/2013;59.3;31;2;D;1;0.57;0.316785714;0.180567857;0;0;13820
02/07/2013;33.68;21.9;1;A;1;0.663636364;0;0;0;0;395
03/07/2013;12.71;77.9;1;A;1;0.649166667;0;0;0;0;995
04/07/2013;16.43;37.9;1;B;1;0.653448276;0;0;0;0;1224
05/07/2013;24.3;25.9;1;B;1;0.588636364;0;0;0;0;3208
06/07/2013;22.43;33.9;1;B;1;0.605357143;0;0;0;0;1927
07/07/2013;37.43;32.4;2;C;1;0.665;0.415;0.275975;0;0;8584
08/07/2013;23.93;89;1;A;1;0.635714286;0;0;0;0;439
09/07/2013;31.43;49.9;1;B;1;0.587058824;0;0;0;0;1814
10/07/2013;93.0;66.4;2;B;1;0.570714286;0.377857143;0.215648469;0;0;4778
11/07/2013;29.93;34.9;1;B;1;0.601724138;0;0;0;0;1418
12/07/2013;16.43;74.9;1;A;1;0.651304348;0;0;0;0;603
13/07/2013;96.8;68;2;A;2;0.674561404;0;0;0;0;292
14/07/2013;82.5;34.9;1;A;1;0.465333333;0;0;0;0;21906
15/07/2013;93.0;44.9;1;B;1;0.56125;0;0;0;0;1226
16/07/2013;35.18;53.9;1;A;1;0.64939759;0;0;0;0;206
17/07/2013;37.43;85;1;A;1;0.5;0;0;0;0;739
18/07/2013;28.84;29.9;1;A;1;0.636170213;0;0;0;0;331
19/07/2013;56.18;75;1;B;1;0.510204082;0;0;0;0;1719
20/07/2013;29.93;25.9;1;A;1;0.563043478;0;0;0;0;803
21/07/2013;63.8;38;2;B;2;0.595833333;0;0;0;0;2918
22/07/2013;24.68;18.9;1;D;1;0.54;0;0;0;0;14349
23/07/2013;59.3;11.9;1;A;1;0.425;0;0;0;0;20379
24/07/2013;59.93;59;1;A;1;0.513043478;0;0;0;0;720
25/07/2013;39.68;33.9;1;C;1;0.498529412;0;0;0;0;5488
26/07/2013;33.68;21.9;1;A;1;0.663636364;0;0;0;0;313
27/07/2013;54.68;23.9;2;B;1;0.65;0.389130435;0.252934783;0;0;35364
28/07/2013;59.93;17.9;1;B;1;0.639285714;0;0;0;0;3848
29/07/2013;40.43;36.9;1;A;1;0.647368421;0;0;0;0;767
30/07/2013;18.3;119.9;1;A;1;0.697093023;0;0;0;0;99
31/07/2013;37.43;39.9;1;A;1;0.665;0;0;0;0;745
01/08/2013;63.8;85.55;2;C;1;0.628;0.349714286;0.219620571;0;0;7622
02/08/2013;17.18;39.9;1;B;1;0.546575342;0;0;0;0;1212
03/08/2013;24.68;15.4;2;C;1;0.651724138;0.410344828;0.267431629;0;0;7343
04/08/2013;58.43;79;1;B;1;0.5;0;0;0;0;1792
05/08/2013;26.18;68.4;2;B;1;0.581506849;0.355479452;0.206713736;0;0;2739
06/08/2013;74.3;79.9;2;B;1;0.601807229;0.360843373;0.217158151;0;0;1952
07/08/2013;84.0;12.4;2;B;1;0.513793103;0.34137931;0.175398335;0;0;4899
08/08/2013;28.43;41.9;1;B;1;0.52375;0;0;0;0;2603
09/08/2013;29.96;51.9;1;B;1;0.64875;0;0;0;0;1017
10/08/2013;29.96;35;1;B;1;0.5;0;0;0;0;3516
11/08/2013;22.43;34.9;1;C;1;0.498571429;0;0;0;0;8058
12/08/2013;13.43;13.4;2;A;1;0.625925926;0.366666667;0.229506173;0;0;24365
13/08/2013;26.18;46.9;1;A;1;0.58625;0;0;0;0;808
14/08/2013;32.18;15.9;1;B;1;0.548275862;0;0;0;0;2949
15/08/2013;29.18;69.9;2;D;1;0.566;0.366;0.207156;0;0;11835
16/08/2013;45.13;38.9;1;B;1;0.648333333;0;0;0;0;1595
17/08/2013;93.8;69.9;1;A;1;0.613157895;0;0;0;0;402
18/08/2013;61.5;11.9;1;A;1;0.425;0;0;0;0;20337
19/08/2013;72.71;51;1;A;1;0.5;0;0;0;0;432
20/08/2013;13.1;71.9;1;B;1;0.495862069;0;0;0;0;1672
21/08/2013;57.71;19.9;1;A;1;0.663333333;0;0;0;0;428
22/08/2013;13.1;46.9;1;A;1;0.651388889;0;0;0;0;458
23/08/2013;31.43;44.9;1;A;1;0.56125;0;0;0;0;474
24/08/2013;74.3;14.9;1;B;1;0.513793103;0;0;0;0;4796
25/08/2013;40.43;99.9;1;A;1;0.666;0;0;0;0;907
26/08/2013;13.43;44.9;1;A;1;0.53452381;0;0;0;0;273
27/08/2013;13.43;29.4;2;C;1;0.552307692;0.352307692;0.194582249;0;0;5709
28/08/2013;37.43;75.9;2;A;1;0.647586207;0.399310345;0.258587872;0;0;760
29/08/2013;44.93;41.9;2;D;1;0.656962025;0.403797468;0.265279603;0;0;16412
30/08/2013;44.93;13.9;1;D;1;0.496428571;0;0;0;0;10600
31/08/2013;22.8;129.9;1;A;1;0.738068182;0;0;0;0;38
01/09/2013;22.8;43.9;2;B;1;0.624107143;0.159821429;0.099745695;0;0;2335
02/09/2013;24.68;51.9;1;A;1;0.665384615;0;0;0;0;913
03/09/2013;37.43;20;2;B;2;0.693939394;0;0;0;0;3947
04/09/2013;29.18;15.9;2;B;1;0.686206897;0.410344828;0.281581451;0;0;4833
05/09/2013;24.68;16.4;2;B;1;0.585294118;0.379411765;0.222067474;0;0;2809
06/09/2013;37.43;36.9;1;B;1;0.647368421;0;0;0;0;3043
07/09/2013;13.1;54.9;1;C;1;0.465254237;0;0;0;0;9110
08/09/2013;31.43;12.9;1;D;1;0.460714286;0;0;0;0;11019
09/09/2013;44.93;13.9;1;D;1;0.496428571;0;0;0;0;11547
10/09/2013;31.63;23;1;B;1;0.487765957;0;0;0;0;3344
11/09/2013;38.93;28.9;1;C;1;0.507017544;0;0;0;0;8057
12/09/2013;82.5;139.9;1;A;1;0.756216216;0;0;0;0;63
13/09/2013;56.93;129;1;A;1;0.678947368;0;0;0;0;56
14/09/2013;13.8;39.9;1;B;1;0.7;0;0;0;0;1246
15/09/2013;72.71;41.9;1;D;1;0.498809524;0;0;0;0;15445
16/09/2013;33.68;17.9;1;B;1;0.639285714;0;0;0;0;2425
17/09/2013;18.3;44.9;1;A;1;0.623611111;0;0;0;0;198
18/09/2013;24.3;28.9;1;A;1;0.642222222;0;0;0;0;106
19/09/2013;29.93;104.9;1;A;1;0.699333333;0;0;0;1;580
20/09/2013;21.68;31.9;1;A;1;0.55;0;0;0;0;424
21/09/2013;17.93;19.9;1;B;1;0.737037037;0;0;0;0;1244
22/09/2013;71.18;14.95;1;B;1;0.453030303;0;0;0;0;2349
23/09/2013;27.3;19.9;1;B;1;0.432608696;0;0;0;0;1092
24/09/2013;69.71;38.9;1;A;1;0.648333333;0;0;0;0;405
25/09/2013;89.3;19.9;1;A;1;0.585294118;0;0;0;0;461
26/09/2013;35.18;96.95;2;A;1;0.696629213;0.392696629;0.273563944;0;0;639
27/09/2013;93.0;84.9;1;B;1;0.476966292;0;0;0;0;1214
28/09/2013;16.43;99;1;A;1;0.634615385;0;0;0;0;131
29/09/2013;96.8;69.9;1;A;1;0.685294118;0;0;0;0;43
30/09/2013;44.3;39.9;1;B;1;0.546575342;0;0;0;0;1684
01/10/2013;13.43;79.9;1;A;1;0.694782609;0;0;0;0;266
02/10/2013;35.18;125;1;A;1;0.702247191;0;0;0;0;44
03/10/2013;74.93;39.9;1;A;1;0.665;0;0;0;0;543
04/10/2013;61.5;29.9;1;C;1;0.533928571;0;0;0;0;8639
05/10/2013;44.93;28.9;1;D;1;0.507017544;0;0;0;0;13878
06/10/2013;16.43;12.9;1;A;1;0.460714286;0;0;0;0;22210
07/10/2013;33.68;29.9;1;D;1;0.524561404;0;0;0;0;11560
08/10/2013;28.43;54.9;2;C;1;0.607826087;0.346956522;0.210889225;0;0;6973
09/10/2013;18.3;99.9;1;A;1;0.713571429;0;0;0;0;94
10/10/2013;56.18;18.4;2;C;1;0.636111111;0.386111111;0.245609568;0;0;5047
11/10/2013;37.43;125;1;A;1;0.702247191;0;0;0;0;90
12/10/2013;89.3;39.9;1;D;1;0.49875;0;0;0;0;13626
13/10/2013;74.93;59.9;1;B;1;0.499166667;0;0;0;0;4768
14/10/2013;14.93;19.9;1;A;1;0.585294118;0;0;0;0;373
15/10/2013;96.8;32.4;2;C;1;0.546575342;0.34109589;0.186434603;0;0;5593
16/10/2013;37.43;29.9;2;D;1;0.647368421;0.401754386;0.260083102;0;0;14623
17/10/2013;57.99;39.9;1;C;1;0.49875;0;0;0;0;7695
18/10/2013;40.43;110;1;A;1;0.696202532;0;0;0;0;25
19/10/2013;66.8;39.9;2;B;1;0.63974359;0.383333333;0.245235043;0;0;3641
20/10/2013;29.18;66;1;C;1;0.5;0;0;0;0;6329
21/10/2013;65.21;30.9;1;A;1;0.657446809;0;0;0;0;409
22/10/2013;89.3;104.9;1;A;1;0.690131579;0;0;0;0;61
23/10/2013;25.43;89;1;B;1;0.511494253;0;0;0;0;1235
24/10/2013;17.93;86.95;2;A;1;0.626436782;0.372988506;0.233653719;0;0;964
25/10/2013;21.68;33.8;3;C;2;0.7;0.365;0.2555;0;0;5224
26/10/2013;31.43;41.9;1;A;1;0.598571429;0;0;0;0;535
27/10/2013;44.93;59;1;A;1;0.504273504;0;0;0;0;985
28/10/2013;26.18;39.9;1;B;1;0.57;0;0;0;0;1407
29/10/2013;20.18;14.2;2;C;1;0.582758621;0.396551724;0.231093936;0;0;6543
30/10/2013;82.5;44.9;1;A;1;0.641428571;0;0;0;0;776
31/10/2013;34.43;99;1;A;1;0.673469388;0;0;0;0;150
01/11/2013;22.43;74.9;1;B;1;0.651304348;0;0;0;0;1704
02/11/2013;58.43;79.9;1;B;1;0.515483871;0;0;0;0;1541
03/11/2013;29.93;80.9;1;A;1;0.554109589;0;0;0;0;230
04/11/2013;66.8;19.9;1;A;1;0.585294118;0;0;0;0;687
05/11/2013;14.93;34.9;1;B;1;0.591525424;0;0;0;0;1384
06/11/2013;38.18;52.9;1;A;1;0.645121951;0;0;0;0;652
07/11/2013;31.43;12.9;1;D;1;0.460714286;0;0;0;0;10873
08/11/2013;32.18;15.9;1;B;1;0.548275862;0;0;0;0;1464
09/11/2013;37.43;53.9;1;A;1;0.64939759;0;0;0;0;61
10/11/2013;74.93;29.9;1;C;1;0.482258065;0;0;0;0;6637
11/11/2013;26.18;64.9;1;A;1;0.564347826;0;0;0;0;836
12/11/2013;47.06;76;2;C;1;0.65;0.393630137;0.255859589;0;0;6180
13/11/2013;27.68;86;1;A;1;0.754385965;0;0;0;0;77
14/11/2013;17.96;25.9;1;A;1;0.6475;0;0;0;0;414
15/11/2013;29.93;79.9;1;A;1;0.547260274;0;0;0;0;620
16/11/2013;93.0;84.9;2;A;1;0.631609195;0.344252874;0.21743328;0;0;232
17/11/2013;93.0;33;2;B;1;0.57;0.359642857;0.204996429;0;0;38890
18/11/2013;27.68;29.4;2;D;1;0.552307692;0.352307692;0.194582249;0;0;13054
19/11/2013;12.68;38.9;1;A;1;0.498717949;0;0;0;0;935
20/11/2013;22.43;39.9;1;B;1;0.7;0;0;0;0;1308
21/11/2013;29.96;28.9;1;B;1;0.498275862;0;0;0;0;4324
22/11/2013;58.84;79;1;A;1;0.5;0;0;0;0;720
23/11/2013;52.43;21.9;1;A;1;0.663636364;0;0;0;0;434
24/11/2013;31.43;26.9;2;A;1;0.605357143;0.355357143;0.215117985;0;0;23436
25/11/2013;27.3;31.9;1;A;1;0.693478261;0;0;0;0;655
26/11/2013;29.93;36.9;1;C;1;0.46125;0;0;0;0;8926
27/11/2013;44.93;110;1;A;1;0.696202532;0;0;0;0;54
28/11/2013;27.68;26.4;2;D;1;0.632692308;0.382692308;0.242126479;0;0;11824
29/11/2013;29.96;59.9;1;B;1;0.499166667;0;0;0;0;2279
30/11/2013;39.68;110;1;A;1;0.696202532;0;0;0;0;82
01/12/2013;41.59;16.9;1;B;1;0.469444444;0;0;0;0;2507
02/12/2013;93.0;34.9;1;B;1;0.612280702;0;0;0;0;3227
03/12/2013;58.43;52.9;1;B;1;0.645121951;0;0;0;0;3832
04/12/2013;70.43;19.9;1;A;1;0.663333333;0;0;0;0;563
05/12/2013;29.93;16.9;1;B;1;0.582758621;0;0;0;0;2582
06/12/2013;22.43;12.9;2;A;1;0.588888889;0.366666667;0.215925926;0;0;20358
07/12/2013;39.68;38.9;1;B;1;0.648333333;0;0;0;0;2727
08/12/2013;82.5;86.9;1;A;1;0.499425287;0;0;0;0;289
09/12/2013;26.93;124;1;A;1;0.746987952;0;0;0;0;51
10/12/2013;29.93;109.9;1;B;1;0.732666667;0;0;0;0;1885
11/12/2013;26.93;16.4;2;C;1;0.686206897;0.444827586;0.305243757;0;0;5757
12/12/2013;40.43;99.9;1;A;1;0.666;0;0;0;0;246
13/12/2013;32.18;36.9;1;D;1;0.46125;0;0;0;0;16282
14/12/2013;37.43;99.9;1;A;1;0.666;0;0;0;0;266
15/12/2013;27.3;14.9;2;D;1;0.737037037;0.366666667;0.270246914;0;0;19987
16/12/2013;22.43;82.9;1;A;1;0.567808219;0;0;0;0;603
17/12/2013;41.59;36.9;2;D;1;0.651388889;0.373611111;0.243366127;0;0;15852
18/12/2013;21.68;29.9;1;B;1;0.65;0;0;0;0;1141
19/12/2013;74.93;53.9;1;A;1;0.64939759;0;0;0;0;268
20/12/2013;22.43;54.9;1;B;1;0.645882353;0;0;0;0;1634
21/12/2013;51.8;43.9;1;A;1;0.601369863;0;0;0;0;988
22/12/2013;12.68;38.9;1;B;1;0.492405063;0;0;0;0;4387
23/12/2013;63.8;104.9;1;A;1;0.749285714;0;0;0;0;73
24/12/2013;22.43;66.9;1;D;1;0.458219178;0;0;0;0;10429
25/12/2013;60.51;39.9;1;B;1;0.643548387;0;0;0;0;1440
26/12/2013;12.68;39.9;1;D;1;0.49875;0;0;0;0;13679
27/12/2013;69.71;116;1;A;1;0.698795181;0;0;0;0;113
28/12/2013;27.68;115;1;A;1;0.646067416;0;0;0;0;70
29/12/2013;26.96;32.4;2;C;1;0.665;0.415;0.275975;0;0;7424
30/12/2013;41.18;46.9;1;A;1;0.651388889;0;0;0;0;752
31/12/2013;59.3;74.9;1;B;1;0.624166667;0;0;0;0;1498
01/01/2014;29.93;113;1;A;1;0.70625;0;0;0;0;198
02/01/2014;14.93;22.9;1;B;1;0.497826087;0;0;0;0;1316
03/01/2014;33.68;16.9;1;A;1;0.469444444;0;0;0;0;21203
04/01/2014;66.8;31;2;D;1;0.57;0.320714286;0.182807143;0;0;14847
05/01/2014;40.43;29.9;1;A;1;0.524561404;0;0;0;0;24989
06/01/2014;11.21;29.9;1;A;1;0.636170213;0;0;0;0;188
07/01/2014;22.43;144;1;A;1;0.757894737;0;0;0;0;147
08/01/2014;22.43;69;1;A;1;0.676470588;0;0;0;0;99
09/01/2014;40.43;19.9;1;B;1;0.663333333;0;0;0;0;2813
10/01/2014;17.82;89;1;A;1;0.5;0;0;0;0;608
11/01/2014;31.43;91.95;2;A;1;0.683908046;0.372988506;0.25508984;0;0;805
12/01/2014;14.93;32.4;2;D;1;0.57;0.355714286;0.202757143;0;0;11745
13/01/2014;72.71;52.9;1;A;1;0.645121951;0;0;0;0;193
14/01/2014;33.68;21.9;1;A;1;0.663636364;0;0;0;0;513
15/01/2014;27.68;22.9;1;A;1;0.497826087;0;0;0;0;810
16/01/2014;12.68;38.9;1;C;1;0.498717949;0;0;0;0;6620
17/01/2014;21.68;35.9;1;A;1;0.608474576;0;0;0;0;547
18/01/2014;21.68;87.45;2;B;1;0.643678161;0.361494253;0.232685956;0;0;1965
19/01/2014;31.43;99.9;1;A;1;0.666;0;0;0;0;458
20/01/2014;22.43;102;1;A;1;0.671052632;0;0;0;0;93
21/01/2014;65.95;45;1;C;1;0.5584375;0;0;0;0;6069
22/01/2014;38.93;45;2;B;2;0.644303797;0;0;0;0;1354
23/01/2014;74.93;79.9;1;A;1;0.665833333;0;0;0;0;269
24/01/2014;38.93;36.9;1;B;1;0.647368421;0;0;0;0;1211
25/01/2014;11.21;125;1;A;1;0.702247191;0;0;0;0;114
26/01/2014;31.43;39.9;1;A;1;0.633333333;0;0;0;0;416
27/01/2014;59.3;49.9;1;D;1;0.341780822;0;0;0;0;11707
28/01/2014;11.21;8;2;B;1;0.66;0.37905;0.250173;0;0;4333
29/01/2014;41.18;124;1;A;1;0.696629213;0;0;0;0;66
30/01/2014;27.68;19.9;1;A;1;0.585294118;0;0;0;0;685
31/01/2014;27.68;86;1;A;1;0.754385965;0;0;0;0;45
01/02/2014;11.21;13.9;1;D;1;0.496428571;0;0;0;0;10348
02/02/2014;39.68;19.9;1;B;1;0.663333333;0;0;0;0;2236
03/02/2014;66.8;16;2;C;1;0.585294118;0.336764706;0.197106401;0;0;9957
04/02/2014;51.8;44.9;1;A;1;0.623611111;0;0;0;0;675
05/02/2014;23.93;122;1;A;1;0.701149425;0;0;0;0;56
06/02/2014;29.96;26.9;1;C;1;0.498148148;0;0;0;0;5179
07/02/2014;32.93;16;2;D;2;0.710714286;0;0;0;0;10177
08/02/2014;12.14;29.9;1;B;1;0.498333333;0;0;0;0;2849
09/02/2014;33.68;39.9;2;B;1;0.665333333;0.398666667;0.265246222;0;0;4507
10/02/2014;24.3;129.9;1;A;1;0.755232558;0;0;0;0;135
11/02/2014;29.93;34.9;1;D;1;0.498571429;0;0;0;0;14858
12/02/2014;29.93;35;2;B;2;0.666666667;0;0;0;0;2034
13/02/2014;63.8;29.9;1;B;1;0.65;0;0;0;0;1381
14/02/2014;21.68;129;1;A;1;0.697297297;0;0;0;0;85
15/02/2014;17.18;91.95;2;B;1;0.643243243;0.350810811;0.225656684;0;0;1688
16/02/2014;37.43;75.9;2;B;1;0.647586207;0.399310345;0.258587872;0;0;1181
17/02/2014;22.43;84;1;A;1;0.736842105;0;0;0;0;75
18/02/2014;32.18;99;1;A;1;0.707142857;0;0;0;0;74
19/02/2014;25.43;18.9;1;B;1;0.675;0;0;0;0;3672
20/02/2014;20.18;91.95;2;B;1;0.683908046;0.372988506;0.25508984;0;0;3549
21/02/2014;66.8;34;2;B;2;0.7125;0;0;0;0;2460
22/02/2014;31.43;104;1;A;1;0.684210526;0;0;0;0;37
23/02/2014;56.18;38.95;1;D;1;0.493037975;0;0;0;0;10227
24/02/2014;22.43;12.9;2;B;1;0.567857143;0.353571429;0.200778061;0;0;30685
25/02/2014;39.68;86.95;2;A;1;0.7;0.386875;0.2708125;0;0;874
26/02/2014;58.67;56;2;B;1;0.735789474;0.446631579;0.328626814;0;0;2411
27/02/2014;32.18;45.9;1;B;1;0.655714286;0;0;0;0;1662
28/02/2014;44.93;39.9;1;B;1;0.665;0;0;0;0;2149
01/03/2014;46.1;24.9;1;D;1;0.488235294;0;0;0;0;13159
02/03/2014;29.58;105;1;A;1;0.7;0;0;0;0;85
03/03/2014;56.18;125;1;A;1;0.702247191;0;0;0;0;66
04/03/2014;22.43;74.9;1;A;1;0.651304348;0;0;0;0;406
05/03/2014;29.93;74.9;1;A;1;0.720192308;0;0;0;0;993
06/03/2014;35.18;19.9;1;B;1;0.663333333;0;0;0;0;1514
07/03/2014;38.93;15.9;1;B;1;0.481818182;0;0;0;0;4817
08/03/2014;59.3;129.9;1;A;1;0.702162162;0;0;0;0;120
09/03/2014;59.3;99.9;1;A;1;0.657236842;0;0;0;0;67
10/03/2014;47.96;99.9;1;A;1;0.657236842;0;0;0;0;84
11/03/2014;26.96;35.9;2;D;1;0.660294118;0.395588235;0.261204585;0;0;11855
12/03/2014;66.8;64.9;1;A;1;0.772619048;0;0;0;0;129
13/03/2014;93.0;39.9;1;A;1;0.57;0;0;0;0;677
14/03/2014;28.09;22.9;1;B;1;0.636111111;0;0;0;0;2508
15/03/2014;26.18;36.9;1;A;1;0.46125;0;0;0;0;23200
16/03/2014;29.93;29.9;1;D;1;0.498333333;0;0;0;0;16110
17/03/2014;44.93;71;1;A;1;0.696078431;0;0;0;0;53
18/03/2014;22.43;52.9;1;B;1;0.705333333;0;0;0;0;1433
19/03/2014;40.43;79;1;A;1;0.5;0;0;0;0;755
20/03/2014;59.93;46.9;1;A;1;0.651388889;0;0;0;0;569
21/03/2014;84.0;27.9;1;D;1;0.481034483;0;0;0;0;10927
22/03/2014;29.93;44.9;1;B;1;0.712698413;0;0;0;0;1088
23/03/2014;74.93;112;1;A;1;0.7;0;0;0;0;89
24/03/2014;28.43;26.4;2;C;1;0.609259259;0.368518519;0.22452332;0;0;7651
25/03/2014;10.46;69;1;B;1;0.485915493;0;0;0;0;2369
26/03/2014;31.43;41.9;1;A;1;0.558666667;0;0;0;0;317
27/03/2014;10.46;110;1;A;1;0.696202532;0;0;0;0;63
28/03/2014;16.43;34.9;1;B;1;0.612280702;0;0;0;0;1482
29/03/2014;74.3;94.9;1;A;1;0.677857143;0;0;0;0;98
30/03/2014;17.93;31.9;1;B;1;0.455714286;0;0;0;0;3115
31/03/2014;38.93;99.9;1;A;1;0.644516129;0;0;0;0;267
01/04/2014;13.8;67.9;1;A;1;0.590434783;0;0;0;0;617
02/04/2014;28.43;99;1;A;1;0.707142857;0;0;0;0;85
03/04/2014;17.18;33.9;2;C;1;0.511538462;0.357692308;0.182973373;0;0;5250
04/04/2014;23.93;25.9;1;A;1;0.563043478;0;0;0;0;947
05/04/2014;10.46;13.9;1;D;1;0.496428571;0;0;0;0;10965
06/04/2014;56.67;31.4;2;D;1;0.648333333;0.398333333;0.258252778;0;0;18758
07/04/2014;16.43;13.9;2;C;1;0.582758621;0.375862069;0.219036861;0;0;8832
08/04/2014;82.5;65.9;1;D;1;0.454482759;0;0;0;0;12300
09/04/2014;11.18;14.9;1;B;1;0.513793103;0;0;0;0;2321
10/04/2014;37.43;51.9;1;A;1;0.64875;0;0;0;0;397
11/04/2014;33.68;53.9;1;A;1;0.64939759;0;0;0;0;242
12/04/2014;52.43;44.9;2;A;1;0.669512195;0.425609756;0.284950922;0;0;22274
13/04/2014;28.09;52.9;1;A;1;0.645121951;0;0;0;0;181
14/04/2014;58.08;30.9;1;B;1;0.64375;0;0;0;0;2680
15/04/2014;12.68;13.9;2;B;1;0.582758621;0.375862069;0.219036861;0;0;4378
16/04/2014;74.93;39.9;1;C;1;0.486585366;0;0;0;0;6733
17/04/2014;21.68;51.4;2;D;1;0.546956522;0.346956522;0.189770132;0;0;10025
18/04/2014;47.96;30.4;2;D;1;0.653448276;0.394827586;0.257999405;0;0;12558
19/04/2014;46.70;19.9;1;B;1;0.641935484;0;0;0;0;4487
20/04/2014;66.8;94.9;1;A;1;0.521428571;0;0;0;0;322
21/04/2014;74.3;19.9;1;B;1;0.737037037;0;0;0;0;2107
22/04/2014;26.18;119;1;A;1;0.683908046;0;0;0;0;120
23/04/2014;74.93;99.9;1;A;1;0.666;0;0;0;0;777
24/04/2014;93.0;24.9;1;B;1;0.541304348;0;0;0;0;1768
25/04/2014;38.93;16.9;1;B;1;0.469444444;0;0;0;0;37724
26/04/2014;72.71;22.27;3;C;1;0.64375;0.374166667;0.240869792;0;0;49039
27/04/2014;28.43;16.9;1;B;1;0.625925926;0;0;0;0;2664
28/04/2014;74.3;26.9;2;D;1;0.623214286;0.3375;0.210334821;0;0;14749
29/04/2014;29.93;41.9;1;A;1;0.558666667;0;0;0;0;458
30/04/2014;17.18;84;1;A;1;0.506024096;0;0;0;0;371
01/05/2014;22.43;26;3;B;3;0.65;0;0;0;0;1184
